Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. The Bridge on the River Kwai,1957,2h 41m,PG,8.1,241K,88.0,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.",https://www.imdb.com/title/tt0050212/?ref_=sr_i_1,"['Pierre Boulle', 'Carl Foreman', 'Michael Wilson']",['David Lean'],"['William Holden', 'Alec Guinness', 'Jack Hawkins', 'Sessue Hayakawa', 'James Donald', 'Geoffrey Horne', 'André Morell', 'Peter Williams', 'John Boxer', 'Percy Herbert']","$3,000,000 (estimated)",,"$27,201,366","$27,200,000","December 14, 1957","['United Kingdom', 'United States']","['Ambepussa, Sri Lanka']",['Horizon Pictures (II)'],"Won 7 Oscars, 30 wins & 7 nominations total","['Jungle Adventure', 'War Epic', 'Adventure', 'Drama', 'War']","['English', 'Japanese', 'Thai']"
2. An Affair to Remember,1957,1h 55m,Approved,7.4,34K,71.0,A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?,https://www.imdb.com/title/tt0050105/?ref_=sr_i_2,"['Delmer Daves', 'Leo McCarey', 'Mildred Cram']",['Leo McCarey'],"['Cary Grant', 'Deborah Kerr', 'Richard Denning', 'Neva Patterson', 'Cathleen Nesbitt', 'Robert Q. Lewis', 'Charles Watts', 'Fortunio Bonanova', 'Jean Acker', 'Dorothy Adams']",,,"$3,856,344","$3,850,000","July 19, 1957",['United States'],"['Villefranche-sur-Mer, Alpes-Maritimes, France (stopover during cruise)']",['Jerry Wald Productions'],"Nominated for 4 Oscars, 4 wins & 6 nominations total","['Drama', 'Romance']","['English', 'French', 'Italian']"
3. Nights of Cabiria,1957,1h 50m,Not Rated,8.1,55K,,A waifish prostitute wanders the streets of Rome looking for true love but finds only heartbreak.,https://www.imdb.com/title/tt0050783/?ref_=sr_i_3,"['Federico Fellini', 'Ennio Flaiano', 'Tullio Pinelli']",['Federico Fellini'],"['Giulietta Masina', 'François Périer', 'Franca Marzi', 'Dorian Gray', 'Aldo Silvani', 'Ennio Girolami', 'Mario Passante', 'Christian Tassou', 'Amedeo Nazzari', 'Gianni Baghino']",,"$38,988","$770,764","$766,530","October 16, 1957","['Italy', 'France']","['Castel Gandolfo, Rome, Lazio, Italy (Exterior)']","['Dino de Laurentiis Cinematografica', 'Les Films Marceau']","Won 1 Oscar, 17 wins & 7 nominations total","['Tragedy', 'Drama']","['Italian', 'Latin']"
4. Throne of Blood,1957,1h 50m,Not Rated,8.0,58K,,"A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle.",https://www.imdb.com/title/tt0050613/?ref_=sr_i_4,"['Hideo Oguni', 'Shinobu Hashimoto', 'Ryûzô Kikushima']",['Akira Kurosawa'],"['Toshirô Mifune', 'Minoru Chiaki', 'Isuzu Yamada', 'Takashi Shimura', 'Akira Kubo', 'Hiroshi Tachikawa', 'Takamaru Sasaki', 'Gen Shimizu', 'Kokuten Kôdô', 'Kichijirô Ueda']",,"$15,942","$60,732","$46,808","November 22, 1961",['Japan'],"['Gotemba, Shizuoka, Japan']","['Toho', 'Kurosawa Production Co.']","Awards, 4 wins & 1 nomination total",['Drama'],['Japanese']
5. The Cranes Are Flying,1957,1h 35m,Not Rated,8.3,21K,76.0,"Veronica plans a rendezvous with her lover, Boris, at the bank of river, only for him to be drafted into World War II shortly thereafter.",https://www.imdb.com/title/tt0050634/?ref_=sr_i_5,['Viktor Rozov'],['Mikhail Kalatozov'],"['Tatyana Samoylova', 'Aleksey Batalov', 'Vasiliy Merkurev', 'Aleksandr Shvorin', 'Svetlana Kharitonova', 'Konstantin Kadochnikov', 'Valentin Zubkov', 'Antonina Bogdanova', 'Boris Kokovkin', 'Ekaterina Kupriyanova']",,,"$32,549","$17,923","March 21, 1960",['Soviet Union'],"['Mosfilm Studios, Moscow, Russia (Studio)']",['Mosfilm'],"Nominated for 2 BAFTA Awards, 4 wins & 3 nominations total","['Political Drama', 'Tragic Romance', 'Drama', 'Romance', 'War']",['Russian']
6. Il Grido,1957,1h 56m,Not Rated,7.6,5.7K,,"A man wanders aimlessly away from his town, away from the woman he loves, emotionally and socially inactive.",https://www.imdb.com/title/tt0050458/?ref_=sr_i_6,"['Michelangelo Antonioni', 'Elio Bartolini', 'Ennio De Concini']",['Michelangelo Antonioni'],"['Gabriella Pallotta', 'Steve Cochran', 'Alida Valli', 'Dorian Gray', 'Jacqueline Jones', 'Pina Boldrini', 'Guerrino Campanilli', 'Mirna Girardi', 'Lilia Landi', 'Gaetano Matteucci']",,"$6,536","$17,413","$16,549","October 9, 1958","['Italy', 'United States']","['Stienta, Rovigo, Veneto, Italy']","['SpA Cinematografica', 'Robert Alexander Productions']","Awards, 3 wins & 2 nominations total","['Psychological Drama', 'Drama']",['Italian']
7. 12 Angry Men,1957,1h 36m,Approved,9.0,918K,97.0,The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.,https://www.imdb.com/title/tt0050083/?ref_=sr_i_7,['Reginald Rose'],['Sidney Lumet'],"['Henry Fonda', 'Lee J. Cobb', 'Martin Balsam', 'John Fiedler', 'E.G. Marshall', 'Jack Klugman', 'Edward Binns', 'Jack Warden', 'Joseph Sweeney', 'Ed Begley']","$350,000 (estimated)",,"$2,945",,"April 10, 1957",['United States'],"['New York County Courthouse - 60 Centre Street, New York City, New York, USA (Exterior)']",['Orion-Nova Productions'],"Nominated for 3 Oscars, 16 wins & 12 nominations total","['Legal Drama', 'Psychological Drama', 'Crime', 'Drama']",['English']
8. The Seventh Seal,1957,1h 36m,Not Rated,8.1,207K,88.0,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",https://www.imdb.com/title/tt0050976/?ref_=sr_i_8,['Ingmar Bergman'],['Ingmar Bergman'],"['Max von Sydow', 'Gunnar Björnstrand', 'Bengt Ekerot', 'Nils Poppe', 'Bibi Andersson', 'Inga Gill', 'Maud Hansson', 'Inga Landgré', 'Gunnel Lindblom', 'Bertil Anderberg']","$150,000 (estimated)",,"$311,212",,"October 13, 1958",['Sweden'],"['Hovs Hallar - Naturreservat, Skåne län, Sweden (Opening beach scene and ending scene)']",['Svensk Filmindustri (SF)'],"Awards, 9 wins & 2 nominations total","['Psychological Drama', 'Drama', 'Fantasy']","['Swedish', 'Latin']"
9. Witness for the Prosecution,1957,1h 56m,Approved,8.4,149K,76.0,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.,https://www.imdb.com/title/tt0051201/?ref_=sr_i_9,"['Agatha Christie', 'Billy Wilder', 'Harry Kurnitz']",['Billy Wilder'],"['Tyrone Power', 'Marlene Dietrich', 'Charles Laughton', 'Elsa Lanchester', 'John Williams', 'Henry Daniell', 'Ian Wolfe', 'Torin Thatcher', 'Norma Varden', ""Una O'Connor""]","$3,000,000 (estimated)",,"$7,903",,"February 6, 1958",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Edward Small Productions'],"Nominated for 6 Oscars, 3 wins & 15 nominations total","['Legal Drama', 'Legal Thriller', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']","['English', 'German']"
10. Paths of Glory,1957,1h 28m,Approved,8.4,225K,90.0,A colonel defends three of his soldiers in a court-martial after they abandon a suicidal attack.,https://www.imdb.com/title/tt0050825/?ref_=sr_i_10,"['Stanley Kubrick', 'Calder Willingham', 'Jim Thompson']",['Stanley Kubrick'],"['Kirk Douglas', 'Ralph Meeker', 'Adolphe Menjou', 'George Macready', 'Wayne Morris', 'Richard Anderson', 'Joe Turkel', 'Christiane Kubrick', 'Jerry Hausner', 'Peter Capell']","$935,000 (estimated)",,"$8,290",,"December 25, 1957",['United States'],"['Schloß Schleißheim, Oberschleißheim, Bavaria, Germany (Command Headquarter)']",['Bryna Productions'],"Nominated for 1 BAFTA Award, 5 wins & 3 nominations total","['Epic', 'Psychological Drama', 'War Epic', 'Drama', 'War']","['English', 'German', 'Latin']"
