Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. Blazing Saddles,1974,1h 33m,R,7.7,158K,73.0,"In order to ruin a western town and steal their land, a corrupt politician appoints a black sheriff, who promptly becomes his most formidable adversary.",https://www.imdb.com/title/tt0071230/?ref_=sr_i_1,"['Mel Brooks', 'Norman Steinberg', 'Andrew Bergman']",['Mel Brooks'],"['Cleavon Little', 'Gene Wilder', 'Slim Pickens', 'Harvey Korman', 'Madeline Kahn', 'Mel Brooks', 'Burton Gilliam', 'Alex Karras', 'David Huddleston', 'Liam Dunn']","$2,600,000 (estimated)",,"$119,625,020","$119,616,663","February 7, 1974",['United States'],"['Vasquez Rocks Natural Area Park - 10700 W. Escondido Canyon Rd., Agua Dulce, California, USA (railroad scenes)']","['Crossbow Productions', 'Warner Bros.']","Nominated for 3 Oscars, 3 wins & 6 nominations total","['Farce', 'Parody', 'Slapstick', 'Comedy', 'Western']","['English', 'Yiddish', 'German']"
2. The Towering Inferno,1974,2h 45m,PG,7.0,50K,69.0,"At the opening party of a colossal San Francisco skyscraper, a massive fire breaks out due to careless building practices by the contractor, threatening to destroy the tower and everyone in it.",https://www.imdb.com/title/tt0072308/?ref_=sr_i_2,"['Richard Martin Stern', 'Thomas N. Scortia', 'Frank M. Robinson']",['John Guillermin'],"['Paul Newman', 'Steve McQueen', 'William Holden', 'Faye Dunaway', 'Fred Astaire', 'Susan Blakely', 'Richard Chamberlain', 'Jennifer Jones', 'O.J. Simpson', 'Robert Vaughn']","$14,000,000 (estimated)",,"$116,001,993","$116,000,000","December 14, 1974",['United States'],"[""2898 Vallejo Street, Pacific Heights, San Francisco, California, USA (Roger and Patty Simmons' house)""]","['Twentieth Century Fox', 'Warner Bros.', 'Irwin Allen Productions']","Won 3 Oscars, 13 wins & 14 nominations total","['Disaster', 'Action', 'Drama', 'Thriller']",['English']
3. Young Frankenstein,1974,1h 46m,PG,8.0,175K,83.0,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.",https://www.imdb.com/title/tt0072431/?ref_=sr_i_3,"['Gene Wilder', 'Mel Brooks', 'Mary Shelley']",['Mel Brooks'],"['Gene Wilder', 'Madeline Kahn', 'Marty Feldman', 'Peter Boyle', 'Cloris Leachman', 'Teri Garr', 'Kenneth Mars', 'Richard Haydn', 'Liam Dunn', 'Danny Goldman']","$2,800,000 (estimated)",,"$86,276,706","$86,273,333","December 15, 1974",['United States'],"['Mayfair Theatre - 214 Santa Monica Boulevard, Santa Monica, California, USA (theatre show scenes)']","['Gruskoff/Venture Films', 'Crossbow Productions', 'Jouer Limited']","Nominated for 2 Oscars, 10 wins & 8 nominations total","['Farce', 'Parody', 'Slapstick', 'Comedy']","['English', 'German']"
4. Earthquake,1974,2h 2m,PG,5.9,19K,56.0,"Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.",https://www.imdb.com/title/tt0071455/?ref_=sr_i_4,"['George Fox', 'Mario Puzo']",['Mark Robson'],"['Charlton Heston', 'Ava Gardner', 'George Kennedy', 'Lorne Greene', 'Geneviève Bujold', 'Richard Roundtree', 'Marjoe Gortner', 'Barry Sullivan', 'Lloyd Nolan', 'Victoria Principal']","$7,000,000 (estimated)",,"$79,666,653","$79,666,653","November 15, 1974",['United States'],"['New York Street, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['Universal Pictures', 'The Filmakers Group']","Won 1 Oscar, 3 wins & 7 nominations total","['Dark Comedy', 'Disaster', 'Action', 'Drama', 'Thriller']",['English']
5. The Godfather Part II,1974,3h 22m,R,9.0,1.4M,90.0,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",https://www.imdb.com/title/tt0071562/?ref_=sr_i_5,"['Francis Ford Coppola', 'Mario Puzo']",['Francis Ford Coppola'],"['Al Pacino', 'Robert De Niro', 'Robert Duvall', 'Diane Keaton', 'John Cazale', 'Talia Shire', 'Lee Strasberg', 'Michael V. Gazzo', 'G.D. Spradlin', 'Richard Bright']","$13,000,000 (estimated)","$171,417","$47,964,222","$47,834,595","December 18, 1974",['United States'],"['Kaiser Estate - 4000 W Lake Blvd, Homewood, Lake Tahoe, California, USA (Corleone Compound)']","['Paramount Pictures', 'The Coppola Company', 'American Zoetrope']","Won 6 Oscars, 17 wins & 21 nominations total","['Epic', 'Gangster', 'Tragedy', 'Crime', 'Drama']","['English', 'Italian', 'Spanish', 'Latin', 'Sicilian']"
6. The Longest Yard,1974,2h 1m,R,7.1,22K,61.0,"A sadistic warden asks a former pro quarterback, now serving time in his prison, to put together a team of inmates to take on (and get pummeled by) the guards.",https://www.imdb.com/title/tt0071771/?ref_=sr_i_6,"['Tracy Keenan Wynn', 'Albert S. Ruddy']",['Robert Aldrich'],"['Burt Reynolds', 'Eddie Albert', 'Ed Lauter', 'Michael Conrad', 'James Hampton', 'Harry Caesar', 'John Steadman', 'Charles Tyner', 'Mike Henry', 'Jim Nicholson']","$2,900,000 (estimated)",,"$43,008,075","$43,008,075","August 30, 1974",['United States'],"['Brunswick, Georgia, USA (Car chase on Sidney Lanier bridge at beginning of movie)']","['Paramount Pictures', 'Long Road Productions', 'Ruddy Productions']","Nominated for 1 Oscar, 2 wins & 4 nominations total","['Football', 'Prison Drama', 'Comedy', 'Crime', 'Drama', 'Sport']",['English']
7. Benji,1974,1h 26m,G,6.1,5.4K,35.0,A stray dog saves two kidnapped children.,https://www.imdb.com/title/tt0071206/?ref_=sr_i_7,['Joe Camp'],['Joe Camp'],"['Peter Breck', 'Deborah Walley', 'Patsy Garrett', 'Allen Fiuzat', 'Cynthia Smith', 'Frances Bavier', 'Terry Carter', 'Edgar Buchanan', 'Tom Lester', 'Christopher Connelly']","$500,000 (estimated)",,"$39,552,000","$39,552,000","May 31, 1974",['United States'],"['Denton, Texas, USA']",['Mulberry Square Productions'],"Nominated for 1 Oscar, 1 win & 2 nominations total","['Animal Adventure', 'Adventure', 'Family', 'Romance']",['English']
8. Herbie Rides Again,1974,1h 28m,G,5.7,9.2K,49.0,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,https://www.imdb.com/title/tt0071607/?ref_=sr_i_8,"['Bill Walsh', 'Gordon Buford']",['Robert Stevenson'],"['Helen Hayes', 'Ken Berry', 'Stefanie Powers', 'John McIntire', 'Keenan Wynn', 'Huntz Hall', 'Ivor Barry', 'Dan Tobin', 'Vito Scotti', 'Raymond Bailey']",,,"$38,229,000","$38,229,000","June 6, 1974",['United States'],"[""Backlot, Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA (Willoughby and Nicole swap seats; traffic jam; Herbie cornered in a neighborhood; pretzel cart crash; Hawk Plaza exterior; exterior of Hawk's house)""]",['Walt Disney Productions'],"Awards, 1 nomination total","['Comedy', 'Family', 'Fantasy', 'Romance']",['English']
9. The Texas Chain Saw Massacre,1974,1h 23m,R,7.4,197K,91.0,"Five friends head out to rural Texas to visit the grave of a grandfather. On the way they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw.",https://www.imdb.com/title/tt0072271/?ref_=sr_i_9,"['Kim Henkel', 'Tobe Hooper']",['Tobe Hooper'],"['Marilyn Burns', 'Edwin Neal', 'Allen Danziger', 'Paul A. Partain', 'William Vail', 'Teri McMinn', 'Jim Siedow', 'Gunnar Hansen', 'John Dugan', 'Robert Courtin']","$140,000 (estimated)",,"$30,920,518","$30,859,000","October 11, 1974",['United States'],"[""Bilbo's Texas Landmark - 1073 State Highway 304, Bastrop, Texas, USA (gas station and BBQ shack)""]",['Vortex'],"Awards, 4 wins & 2 nominations total","['B-Horror', 'Psychological Horror', 'Slasher Horror', 'Splatter Horror', 'Teen Horror', 'Horror']",['English']
10. Chinatown,1974,2h 10m,R,8.1,363K,92.0,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.",https://www.imdb.com/title/tt0071315/?ref_=sr_i_10,"['Robert Towne', 'Roman Polanski']",['Roman Polanski'],"['Jack Nicholson', 'Faye Dunaway', 'John Huston', 'Perry Lopez', 'John Hillerman', 'Darrell Zwerling', 'Diane Ladd', 'Roy Jenson', 'Roman Polanski', 'Richard Bakalyan']","$6,000,000 (estimated)",,"$29,231,954","$29,200,000","June 20, 1974",['United States'],"['Big Tujunga Wash at Foothill Blvd., Sunland, Los Angeles, California, USA (dry river bed)']","['Paramount Pictures', 'Penthouse Video', 'Long Road Productions']","Won 1 Oscar, 21 wins & 24 nominations total","['Conspiracy Thriller', 'Hard-boiled Detective', 'Psychological Drama', 'Psychological Thriller', 'Tragedy', 'Drama', 'Mystery', 'Thriller']","['English', 'Cantonese', 'Spanish']"
